generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
644,0.5807363890756313,0.11897002260538361,0.09761326394067553,0.025934789947242933,0.0010811980420220662,0.0005818942690523221,100.0,0.0,62.4,3.0724582991474434,1.05,0.21794494717703372,4.25,0.5361902647381804,0
645,0.5917423140840767,0.11879998991211506,0.09518745582521915,0.0266219990782505,0.0011166133825067995,0.0006530673091593865,100.0,0.0,63.95,2.3553131426627756,1.05,0.21794494717703372,4.3,0.9539392014169457,0
646,0.5992323290174889,0.1257873711552291,0.09379174723018095,0.028023678315368145,0.0011524500693833293,0.0006183614514970813,100.0,0.0,62.45,2.4794152536434875,1.125,0.3112474899497183,4.2,0.6,0
647,0.6154606670210757,0.1345754913404891,0.09086965300975194,0.030385925177708925,0.0011080659468084193,0.0005879781156514497,100.0,0.0,64.4,3.3970575502926055,1.025,0.10897247358851683,4.25,0.5361902647381804,0
648,0.6261149873385986,0.14084858550462873,0.0898461114738183,0.03009265089814656,0.0010326214184118168,0.0005057442470034629,100.0,0.0,64.4,2.2891046284519194,1.05,0.21794494717703367,4.05,0.5894913061275798,0
649,0.638569886236173,0.1483080397797533,0.08730085369912279,0.030437681671566998,0.0010042498351538142,0.00048148096058541346,100.0,0.0,62.95,3.4565155865408737,1.2,0.4,4.0,0.7071067811865476,0
650,0.6380837364046347,0.14835973986919895,0.08773033277167509,0.029486103459895108,0.0009792938962721557,0.0005615264946275665,100.0,0.0,64.65,2.9372606285449034,1.0,0.0,4.3,0.5567764362830022,0
651,0.6403809917173302,0.13047528525688717,0.08701701225451251,0.025731799958866906,0.0010629364494641595,0.0007756948194783954,100.0,0.0,63.7,2.5903667693977237,1.025,0.10897247358851683,4.1,0.6244997998398398,0
652,0.6511644640151578,0.10796113970113147,0.08355580349691547,0.022535315272480313,0.001033982421531438,0.0006165261051806326,100.0,0.0,63.45,3.5563323804166562,1.075,0.23848480035423641,4.45,0.6689544080129827,0
653,0.6534490383232208,0.10798575302596464,0.08285760852991511,0.023416414587148566,0.0010071908093047502,0.0006103179733314164,100.0,0.0,63.6,3.7067505985701277,1.075,0.23848480035423641,4.3,0.6403124237432849,0
654,0.6684475507042474,0.10530796124994073,0.07986599701608095,0.024050110272847133,0.0009400142197929009,0.00048157524822964846,100.0,0.0,64.35,3.3507461855533016,1.05,0.21794494717703367,4.25,0.7664854858377946,0
655,0.6618378167856058,0.11663461138408897,0.0813800081236927,0.025898701170893303,0.0009144946763775143,0.0004035615885621417,100.0,0.0,63.65,3.8376425054973526,1.0,0.0,4.2,0.6,0
656,0.6658135575430275,0.13247052988498936,0.08089790927385031,0.02757662073551369,0.0008570766177558078,0.00037188124004795673,100.0,0.0,63.3,3.018277654557314,1.0,0.0,4.2,0.812403840463596,0
657,0.6565620661508385,0.14105460370075487,0.08312945080030679,0.028411560033556993,0.0008284704959120456,0.00036618405341722255,100.0,0.0,64.15,2.95423424934449,1.025,0.10897247358851683,4.35,0.7262919523166975,0
658,0.6570345572857688,0.14771606980778115,0.08275860842508738,0.029589647912795912,0.0008221663149503145,0.00042922887839098243,100.0,0.0,62.85,2.7436289836637897,1.1,0.2549509756796392,4.25,0.6224949798994366,0
659,0.6588455694363223,0.14975049473421412,0.08283357827312485,0.029733618727633738,0.0007850432824094774,0.000378596087559513,100.0,0.0,63.9,3.5763109484495335,1.15,0.3570714214271425,3.85,0.852936105461599,0
660,0.6583140096462639,0.14826240100038715,0.08393663131777325,0.028375238541734675,0.000749431215071178,0.00035340531488936095,100.0,0.0,62.5,3.4713109915419564,1.2,0.4,4.05,0.804673846971554,0
661,0.6499349991373143,0.1465868360579119,0.08575645085078562,0.028068462336396687,0.0007859001586409672,0.0003345173127665022,100.0,0.0,61.9,2.808914381037628,1.1,0.3,4.35,0.852936105461599,0
662,0.655166744191207,0.13867171441638765,0.08498643052300345,0.02577270182235054,0.0008109001508685733,0.0003813205287458174,100.0,0.0,62.25,2.56661255354212,1.0,0.0,4.4,0.9165151389911681,0
663,0.6634677997416685,0.12984584407416416,0.08371002380808831,0.02439276858219362,0.0007999259447805252,0.0003850883139604732,100.0,0.0,64.25,2.9979159427842537,1.1,0.3,4.25,0.82915619758885,0
664,0.6619964013343069,0.12316479387076093,0.08383217368342036,0.022360780682061876,0.0009078286708991854,0.00046945153319909996,100.0,0.0,63.0,2.16794833886788,1.1,0.3,4.0,0.4472135954999579,0
665,0.675054068065073,0.10760834951698862,0.08057678751099652,0.01987001757771088,0.000942792029346225,0.0005162500193317103,100.0,0.0,64.05,2.4591665254715873,1.0,0.0,4.05,0.4974937185533099,0
666,0.6783562800407658,0.09651821853403018,0.07950328605030757,0.018095910231745976,0.0009165742643674011,0.0004986744234091749,100.0,0.0,64.0,2.8460498941515415,1.025,0.10897247358851683,4.3,0.714142842854285,0
667,0.6765542788751998,0.10099087754632942,0.08029994337433712,0.019287779829007035,0.0008590143051246194,0.00041738043892823855,100.0,0.0,63.7,3.6619666847201113,1.125,0.3112474899497183,3.95,0.6689544080129826,0
668,0.6701579400555648,0.09923026032014808,0.08097602858766481,0.01802284877719497,0.0008931007733732243,0.00048666445103670315,100.0,0.0,63.85,2.920188350089768,1.0,0.0,4.25,0.9937303457175896,0
669,0.6753425082233799,0.10191317264311356,0.07972881757008118,0.018534425632014326,0.0008894116180837103,0.0004168782437994194,100.0,0.0,63.8,2.767670500619609,1.0,0.0,4.45,0.6689544080129827,0
670,0.6713223170208863,0.09871334780827437,0.07945798012813651,0.018116868073080078,0.0009903496552814484,0.0006030318356508763,100.0,0.0,62.95,2.9236107812087435,1.05,0.21794494717703372,4.15,0.5722761571129799,0
671,0.6583332898036403,0.09773279387182336,0.08167785105171765,0.018614938459006535,0.0010120252825076045,0.0007012026017080288,100.0,0.0,63.0,2.23606797749979,1.0,0.0,4.25,0.6224949798994366,0
672,0.6553855652915643,0.09907408064804006,0.08190505091650131,0.0199976604994777,0.0010352916648849486,0.0007060440529306644,100.0,0.0,62.65,2.903015673398957,1.05,0.15,4.05,0.6689544080129826,0
673,0.6549311073688135,0.09879415914073757,0.08217019139852405,0.021146548710968598,0.0009761549010093177,0.0006366245991606485,100.0,0.0,62.55,3.3981612675092396,1.1,0.3,4.35,0.5722761571129799,0
674,0.6550553322662108,0.10593254326877317,0.0818891407595216,0.023010414984078378,0.0009845503757191262,0.0006001234880878536,100.0,0.0,64.05,2.8543825952384165,1.05,0.21794494717703372,4.5,0.7416198487095663,0
675,0.6569335488234598,0.11332832387816641,0.08285509755980607,0.023698049911059345,0.0008445219730762385,0.00039702219262783065,100.0,0.0,62.75,2.5074887836239665,1.125,0.3112474899497183,4.5,0.7416198487095663,0
676,0.6555772017018013,0.11687164773688703,0.08349617521090995,0.023502832744181308,0.0008328602300240205,0.0003233629000614642,100.0,0.0,63.15,2.5743931323712,1.0,0.0,4.45,0.7399324293474372,0
677,0.6503391412194975,0.12851702200592088,0.08519652350566725,0.024886014966145353,0.0007753520511744264,0.00036211929447341987,100.0,0.0,63.1,2.773084924772409,1.1,0.2549509756796392,4.15,0.6538348415311009,0
678,0.6416841773445043,0.12609631388894918,0.08589273634444708,0.025043074174380682,0.0008997011333404345,0.0006097975107606374,100.0,0.0,63.1,2.6438608132804573,1.05,0.21794494717703372,4.15,0.7262919523166976,0
679,0.6455411706202628,0.12922354479037532,0.0844589231122557,0.02708692968400684,0.0009196823056933163,0.0005613885366681401,100.0,0.0,62.4,3.5693136595149495,1.15,0.32015621187164245,4.25,0.5361902647381804,0
680,0.6521940137070141,0.130865949222834,0.08298490867836762,0.027500630828325563,0.0009191546501235222,0.0005192331457426257,100.0,0.0,64.8,3.249615361854384,1.0,0.0,4.15,0.9630680142129111,0
681,0.6638014519102624,0.1295491788769732,0.08091463284624296,0.02710844115325401,0.0009535430989947288,0.0004813391307675563,100.0,0.0,63.55,3.2630507198019467,1.05,0.21794494717703372,4.4,0.7348469228349535,0
682,0.6742634845982014,0.13542517625832537,0.0790249438016055,0.02859014087003488,0.0009039314674168858,0.0003580930438080004,100.0,0.0,63.75,3.3893214660164652,1.05,0.21794494717703372,4.45,0.9733961166965893,0
683,0.6873365532912727,0.13748501101025828,0.07667793122709124,0.02887746315841225,0.0008542276653943709,0.0003008112782451335,100.0,0.0,63.7,2.685144316419511,1.0,0.0,4.35,0.7262919523166976,0
684,0.6842539314429815,0.13673211763496254,0.07768616263563276,0.027716818218377834,0.0008290531629409244,0.00034809221762644994,100.0,0.0,64.05,2.836811590500857,1.05,0.2179449471770337,4.15,0.7921489758877431,0
685,0.6888110688870478,0.13661874086878242,0.07779998479263826,0.02746640795414562,0.0007363590361495118,0.0003532292356425386,100.0,0.0,64.4,1.772004514666935,1.0,0.0,4.2,0.5099019513592784,0
686,0.6916895107869678,0.14165404277926189,0.07733313672486958,0.027353489693582315,0.0007165442665878129,0.00039496837467183706,100.0,0.0,64.25,2.930443652418521,1.025,0.10897247358851683,4.05,0.6689544080129826,0
687,0.6963314364593015,0.14491458776086164,0.076428839030969,0.027341487889521843,0.0007350402314972345,0.0004242120200182748,100.0,0.0,63.4,2.956349099818897,1.0,0.0,4.4,1.0677078252031311,0
688,0.6950847228049621,0.12906527032458195,0.07665264438966841,0.024323142868936175,0.0007761519741245762,0.0003862715541707204,100.0,0.0,64.05,3.0409702399069936,1.025,0.10897247358851683,4.05,0.739932429347437,0
689,0.6830129014696562,0.11526967268372201,0.07809177966313681,0.02243438383660933,0.0008923424375917348,0.0004002747920436067,100.0,0.0,62.95,3.9303307748839664,1.075,0.23848480035423641,4.35,1.0136567466356647,0
690,0.6839039564513864,0.10572659920199004,0.07840983998807907,0.021027087147877523,0.0008563332614728039,0.0003954128359957945,100.0,0.0,63.7,2.72213151776324,1.05,0.21794494717703372,4.1,0.5385164807134504,0
691,0.6894936750028091,0.09924153622703313,0.07805713422506409,0.019825169339823825,0.0008091352521181246,0.0003979922891038091,100.0,0.0,63.2,3.5721142198983498,1.075,0.23848480035423641,4.25,0.9937303457175896,0
692,0.6914652761262897,0.09352382647039635,0.0772956258770524,0.018756373017523975,0.0008645493616374691,0.0004026454720251877,100.0,0.0,64.2,3.54400902933387,1.1,0.2549509756796392,4.05,0.804673846971554,0
693,0.7012848780292917,0.08545213829096275,0.07596981925656908,0.017117104709973217,0.0008098159267002797,0.00043138911298286174,100.0,0.0,64.05,3.3087006513131403,1.05,0.2179449471770337,4.35,0.7921489758877431,0
694,0.7064739910210551,0.08300611281730798,0.07445435179500783,0.016277356071877906,0.0008289088929985973,0.0003822499162828305,100.0,0.0,64.05,2.1324868112136124,1.0,0.0,3.9,0.5385164807134504,0
695,0.7088757721076748,0.08731620472983663,0.07217537936013271,0.017528543784025127,0.0009784166137737837,0.0004188715938676262,100.0,0.0,62.75,2.6052830940226053,1.075,0.23848480035423641,4.25,0.5361902647381804,0
696,0.718229851953469,0.08461946266222625,0.06969862539916513,0.01739720168996187,0.0010228382164435908,0.0004542491711730423,100.0,0.0,62.8,3.3105890714493693,1.15,0.3570714214271425,4.05,0.6689544080129826,0
697,0.7325719642067703,0.07590396881431247,0.06679515863072293,0.015987951804815024,0.0010392380678544747,0.00042091193802637494,100.0,0.0,63.55,2.2017038856303994,1.1,0.3,4.15,0.6538348415311012,0
698,0.7429676152769493,0.08073733024640983,0.06483405869849167,0.01818769004407616,0.0009747871914798969,0.0003570432168313625,100.0,0.0,62.95,3.0409702399069936,1.025,0.10897247358851683,4.5,0.8660254037844386,0
699,0.7585013725644257,0.08919305266605874,0.06193866614964377,0.01899835556834701,0.0009088576311832427,0.0002958900344502232,100.0,0.0,63.5,3.0903074280724887,1.05,0.21794494717703372,4.0,0.8366600265340756,0
700,0.7623936440876792,0.09776828712575063,0.06010506260110143,0.019427099883654483,0.0009891242867684303,0.000409852620576816,100.0,0.0,63.05,2.654712790491657,1.05,0.21794494717703372,4.4,0.7348469228349535,0
701,0.7675991439176992,0.10443464528917687,0.059118600510490914,0.020259439102934245,0.0009491585068882145,0.00043809599412953276,100.0,0.0,62.7,3.3331666624997918,1.1,0.3,4.35,0.8529361054615991,0
702,0.7714266154283218,0.10603609832734684,0.057607235253089153,0.019973927412889864,0.000973192405204127,0.0005453566526628055,100.0,0.0,63.75,3.0639027399707057,1.0,0.0,4.35,1.0136567466356645,0
703,0.7704014393445491,0.11056722550529037,0.057518253673791306,0.021777826367150123,0.0009571624112049597,0.0005090969760903806,100.0,0.0,63.95,2.1788758569500923,1.0,0.0,4.0,0.6324555320336759,0
704,0.7659696862032537,0.11411737652359506,0.059063400903459705,0.02276237907130019,0.0009315611291712388,0.0005035805782244963,100.0,0.0,62.75,2.913331426391443,1.1,0.3,4.45,0.8645808232895291,0
705,0.7723089386522652,0.11877442274982257,0.05788391916534426,0.024436809470880987,0.0008822014232357511,0.0004685084882245897,100.0,0.0,62.75,2.7363296585024255,1.025,0.10897247358851683,4.35,0.5722761571129799,0
706,0.7763263394781552,0.11941615281919928,0.057468752784280576,0.023765078209033126,0.0008750812693968775,0.000457771202213028,100.0,0.0,62.6,2.764054992217051,1.0,0.0,4.25,0.6224949798994366,0
707,0.7776636339958619,0.11487718746186618,0.05723398498867736,0.02227359217092758,0.0009102176765148831,0.0005055886234668498,100.0,0.0,63.25,3.418698582794336,1.1,0.3,4.1,0.6244997998398398,0
708,0.7834933638549189,0.1084485240137044,0.05591791210342913,0.02050876359187552,0.0009192469072606116,0.0005653259043273795,100.0,0.0,63.25,2.5074887836239665,1.1,0.3,4.2,0.6,0
709,0.7899974136884533,0.09992284553809937,0.05420990171145992,0.019104749608749794,0.000952136471514502,0.0006505473819973897,100.0,0.0,62.65,3.4967842369811724,1.1,0.3,4.1,0.7681145747868608,0
710,0.7938713563767303,0.08410321946427851,0.05263215560750857,0.017619243600115377,0.000999715268809163,0.0006684979162916081,100.0,0.0,63.45,2.801338965566288,1.0,0.0,4.2,0.6,0
711,0.8035013754024932,0.07379760793366151,0.05063325984265813,0.016267048613925007,0.0009838401457132402,0.000652275646996668,100.0,0.0,63.35,3.6093628246547893,1.1,0.3,4.1,0.7000000000000001,0
712,0.8147342257529486,0.07357225130851094,0.048019897778856596,0.018046320162853943,0.0009164217093825756,0.0004877770182461356,100.0,0.0,63.05,2.479415253643488,1.075,0.23848480035423641,4.3,0.8426149773176358,0
713,0.8176869432955483,0.07046617968707217,0.04830868158286171,0.018177500926299505,0.0008547355307220552,0.00044720364812292335,100.0,0.0,62.6,2.870540018881465,1.075,0.23848480035423641,4.25,0.7664854858377946,0
714,0.8214333132110829,0.06978822199665106,0.0483276343982022,0.01859421895333857,0.0007845543029441689,0.0003907653747954069,100.0,0.0,64.6,3.7067505985701277,1.05,0.21794494717703372,4.2,0.7483314773547883,0
715,0.8223429974302912,0.06933998108617144,0.049003625359503575,0.01802078211672343,0.000750104911064408,0.00036475988856494047,100.0,0.0,64.1,2.4677925358506134,1.0,0.0,4.2,0.5099019513592784,0
716,0.8276039693961842,0.07211810090555312,0.047796749640707105,0.01815143360157369,0.0007204959315226662,0.00033142326265994773,100.0,0.0,63.9,2.364318083507378,1.025,0.10897247358851683,4.1,0.6244997998398398,0
717,0.8254986522750738,0.06986073264677845,0.047485970458810305,0.017705583673621548,0.0007929730984009523,0.0003814364981670242,100.0,0.0,62.75,2.913331426391443,1.05,0.21794494717703372,4.15,0.8529361054615991,0
718,0.8380977273248267,0.06664277184194416,0.04440035481990067,0.017520447135039613,0.0007515108974198848,0.00034159361888531974,100.0,0.0,63.45,2.3553131426627756,1.05,0.21794494717703372,3.9,0.7681145747868608,0
719,0.8422691769641807,0.06780723644636577,0.043719864276653315,0.017887453411652907,0.0007107742679629367,0.0003366193591067127,100.0,0.0,63.25,3.404041715373065,1.075,0.23848480035423641,4.2,0.5099019513592784,0
720,0.8470091214105631,0.07047831590164141,0.043273225756729664,0.017752298566129924,0.0006726175248408159,0.0003021574446279604,100.0,0.0,63.55,1.8020821290940099,1.0,0.0,4.25,0.5361902647381804,0
721,0.8452946639659691,0.07536422259382128,0.04463653956977392,0.018132209601341816,0.0006358706559432337,0.0003045731565990049,100.0,0.0,63.55,2.1788758569500923,1.025,0.10897247358851683,4.4,0.58309518948453,0
722,0.8426287634895548,0.0754696781525615,0.04500039345138248,0.01731906356412578,0.0006734572201062717,0.00036658610921130516,100.0,0.0,63.2,3.0757112998459397,1.05,0.21794494717703372,4.3,0.6403124237432849,0
723,0.8479520713034951,0.07166991375895594,0.044389122286002815,0.01682710002899231,0.0006299691776565801,0.0002783031146885172,100.0,0.0,63.6,2.615339366124404,1.05,0.21794494717703372,4.35,0.7921489758877431,0
724,0.8484590425828132,0.06917511239134491,0.04435759432052564,0.016293838423566444,0.0006347968587789908,0.0002552802341548874,100.0,0.0,63.7,2.3895606290697042,1.1,0.3,4.2,0.9797958971132712,0
725,0.8473693944494138,0.07609219539203846,0.04465350311275927,0.017360651736356786,0.0006256555711341447,0.0002762164594850846,100.0,0.0,63.3,3.0675723300355937,1.075,0.23848480035423641,4.4,0.8602325267042626,0
726,0.8510745464837056,0.07688696022099477,0.043655391938205126,0.01698929820828941,0.0006237829778699131,0.0003057595560883861,100.0,0.0,62.75,3.191786333700926,1.2,0.3674234614174767,4.05,0.6689544080129826,0
727,0.8492942308944583,0.07505897869947539,0.043749154020313055,0.017498797337107713,0.0006227264332348574,0.0003404777452227545,100.0,0.0,62.6,2.8530685235374214,1.025,0.10897247358851683,4.05,0.739932429347437,0
728,0.8506528755486562,0.07705746932408765,0.04227805965265261,0.018490122472766223,0.0006616660215705832,0.00034182835600337144,100.0,0.0,62.95,3.3537292675468007,1.075,0.23848480035423641,4.25,0.5361902647381804,0
729,0.8472350748057526,0.07804229856132405,0.04332855098396675,0.018584524299661686,0.0006723213056787239,0.00032006511015611943,100.0,0.0,63.15,2.6509432283623124,1.075,0.23848480035423641,4.45,0.8046738469715541,0
730,0.8509846339388278,0.07436670839332994,0.04194109038055588,0.01875528649859971,0.0006843957751689912,0.00035699796110741686,100.0,0.0,63.3,2.8478061731796287,1.075,0.23848480035423641,4.3,0.9539392014169457,0
